Subject,Confidence,Q,Deviation,Conf_Rat,BDev,Mem
5e9f55237c0db50bb0a02621,2,expectation_deviation_belief4,0,Low,0.5,Bel
5ddc516e82a527bc2397e6e1,3,expectation_deviation_belief4,0,Med,0.5,Bel
59c0782e5364260001dc4740,3,expectation_deviation_belief4,0,Med,0.5,Bel
5edaf0abba14031b7899eb3f,4,expectation_deviation_belief4,0,High,0.5,Bel
5e69987e0873d600084bc920,2,expectation_deviation_belief4,-1,Low,0.375035271,Bel
5ed0091bd374190b9b04045d,4,expectation_deviation_belief4,0,High,0.5,Bel
5ea9cc7058ebeb11a12e659c,2,expectation_deviation_belief4,-1,Low,0.375035271,Bel
5761c23632676f0007eb36b3,3,expectation_deviation_belief4,0,Med,0.5,Bel
5e41d817cfafb807ef94486a,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5c82656bed1753001581fd1e,4,expectation_deviation_belief4,-1,High,0.375035271,Bel
5ec5a64c306f255ec98d5cc1,4,expectation_deviation_belief4,0,High,0.5,Bel
5ebe057674d69c15b1642055,3,expectation_deviation_belief4,0,Med,0.5,Bel
57d6dd8d6598aa000199188b,2,expectation_deviation_belief4,0,Low,0.5,Bel
597fe89a1b41a20001749f57,3,expectation_deviation_belief4,0,Med,0.5,Bel
5eea5252da0cfc115e24e69b,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5ee3a34e16ad19048aef74f6,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
56fdff4ee0f9ff000f19c466,5,expectation_deviation_belief4,1,High,0.624964729,Bel
 5ad4a9f30f5d3900016a4d8b ,2,expectation_deviation_belief4,1,Low,0.624964729,Bel
5ec81134ac7d6b2b9ac51453,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5edfb0770fb0722aa3839b6d,3,expectation_deviation_belief4,0,Med,0.5,Bel
5b32c0ff975e260001e97d0e,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5ee232f2b970662cfa352567,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5eb52896e034073a7b8aa981,3,expectation_deviation_belief4,-2,Med,0.250070542,Bel
5cf21b7b2456d90001ee8e40,3,expectation_deviation_belief4,0,Med,0.5,Bel
5eb02a40b17a8c0868685d32,5,expectation_deviation_belief4,-1,High,0.375035271,Bel
5953d01e4d560700016462da,4,expectation_deviation_belief4,2,High,0.749929458,Bel
5c6a36214fbf270001311702,2,expectation_deviation_belief4,0,Low,0.5,Bel
5ed062703c9248144a334cb4,2,expectation_deviation_belief4,0,Low,0.5,Bel
5e065bba5a342503b3f3e0bc,3,expectation_deviation_belief4,0,Med,0.5,Bel
5eaa6339b2e5311e8e020396,2,expectation_deviation_belief4,3,Low,0.874894187,Bel
5ede8a971588b310e81f852f,2,expectation_deviation_belief4,-1,Low,0.375035271,Bel
5e2039ccf0b71e34ef9c60a2,4,expectation_deviation_belief4,0,High,0.5,Bel
5e8be450affef10d24343a7f,2,expectation_deviation_belief4,0,Low,0.5,Bel
5a04869ff2e3460001edad2e,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5d4a41890e604c00011ade8b,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5d5fa32a0fc94a0001632ac7,2,expectation_deviation_belief4,1,Low,0.624964729,Bel
5d344bd3b0f315001a122275,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5df162b6c76aa6080c4c7694,2,expectation_deviation_belief4,0,Low,0.5,Bel
546f8a9cfdf99b4a593414ea,4,expectation_deviation_belief4,0,High,0.5,Bel
5dc47ddd034b45342d3b2e3a,3,expectation_deviation_belief4,0,Med,0.5,Bel
5a21b2e1e473b80001baaa09,3,expectation_deviation_belief4,0,Med,0.5,Bel
5c2d187569ceff00011417de,2,expectation_deviation_belief4,1,Low,0.624964729,Bel
5687d85e369319000c269c55,4,expectation_deviation_belief4,0,High,0.5,Bel
5e1f938b06121f2be0d1ead4,5,expectation_deviation_belief4,0,High,0.5,Bel
5eac6f1aa8b3bb0dcfebeba9,3,expectation_deviation_belief4,0,Med,0.5,Bel
5eb635754bbde6534e62c05e,4,expectation_deviation_belief4,0,High,0.5,Bel
5d7b2e78698dea001853b5ec,2,expectation_deviation_belief4,2,Low,0.749929458,Bel
5bfd81fb2feab400014d9060,4,expectation_deviation_belief4,2,High,0.749929458,Bel
5dd1964987c1fd2082c4d88e,5,expectation_deviation_belief4,0,High,0.5,Bel
5d7af4ee784e52001b9b02da,3,expectation_deviation_belief4,0,Med,0.5,Bel
5e8fa34befd9542a66b02feb,3,expectation_deviation_belief4,4,Med,0.999858916,Bel
5e820eb36551aa02fd72e1dc,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5de01c13c3a15e0a03332169,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5ea5d2b8d2bc3308f7af06d5,5,expectation_deviation_belief4,0,High,0.5,Bel
59c6305e6a287600011c388d,4,expectation_deviation_belief4,-1,High,0.375035271,Bel
57a761c22fc0d400012c9656,4,expectation_deviation_belief4,-1,High,0.375035271,Bel
5d83d2f1ae7a8b00017ec6a9,3,expectation_deviation_belief4,0,Med,0.5,Bel
56e130548b1c33000a388671,4,expectation_deviation_belief4,2,High,0.749929458,Bel
5c0f1cf4f3027300014b606f,3,expectation_deviation_belief4,0,Med,0.5,Bel
5c92cda483617d0010bef1b8,4,expectation_deviation_belief4,2,High,0.749929458,Bel
5d558ebe886e3f0020e90fce,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5e83d36b6d7daf107aea7a7c,3,expectation_deviation_belief4,0,Med,0.5,Bel
5efba90ef81cbe13a3d7df40,3,expectation_deviation_belief4,0,Med,0.5,Bel
5ec5880e02a64c5b4102561f,4,expectation_deviation_belief4,2,High,0.749929458,Bel
5588d358fdf99b304ee5674f,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5d5c265773125e001af7f4cf,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5ad9cc7ddfcfcb0001e667f3,3,expectation_deviation_belief4,0,Med,0.5,Bel
5eca36ad460a2b19ab37697b,1,expectation_deviation_belief4,0,Low,0.5,Bel
5e9ca054511e7a1c5c5640e5,2,expectation_deviation_belief4,0,Low,0.5,Bel
5e911cfaefd95445d5a6c890,3,expectation_deviation_belief4,-1,Med,0.375035271,Bel
5bf5ab78f35e0c000101b657,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5800e50de3536e00012840f4,5,expectation_deviation_belief4,0,High,0.5,Bel
5e649034feba20212bb729db,4,expectation_deviation_belief4,0,High,0.5,Bel
5b16ceb0bdf4e10001630f58,3,expectation_deviation_belief4,-1,Med,0.375035271,Bel
5e1882adfd7db4158998b5f0,2,expectation_deviation_belief4,1,Low,0.624964729,Bel
5b954f10754b700001f06bf0,3,expectation_deviation_belief4,0,Med,0.5,Bel
57bb6878eb28030001f7ea94,3,expectation_deviation_belief4,0,Med,0.5,Bel
5ef165863c30cb15b9c83613,4,expectation_deviation_belief4,0,High,0.5,Bel
5e4a1730c94447480594cea4,3,expectation_deviation_belief4,0,Med,0.5,Bel
5de7f5d27c17f804d007da90,4,expectation_deviation_belief4,0,High,0.5,Bel
5e2861fb5c6297029148b635,1,expectation_deviation_belief4,1,Low,0.624964729,Bel
5d93c9c410165c0015326102,3,expectation_deviation_belief4,-1,Med,0.375035271,Bel
5c47d714a8703f0001b6e780,4,expectation_deviation_belief4,-2,High,0.250070542,Bel
5d0e9d1bf403080016411381,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5e0e66730db8925a55fffbd5,3,expectation_deviation_belief4,0,Med,0.5,Bel
5e2e9c7388448746ab366b7f,3,expectation_deviation_belief4,-1,Med,0.375035271,Bel
5d6394518df2870001a74b42,2,expectation_deviation_belief4,2,Low,0.749929458,Bel
5eaf02446c144d5e3a4d4562,2,expectation_deviation_belief4,0,Low,0.5,Bel
5a8891155292b800012316a8,1,expectation_deviation_belief4,0,Low,0.5,Bel
5eddaaaeb2a4d6ab5be32a02,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5e8421d0df483e18852ff25e,3,expectation_deviation_belief4,2,Med,0.749929458,Bel
5b4d31673d01bd0001ec447e,4,expectation_deviation_belief4,0,High,0.5,Bel
5eab89102e910016bb0b5414,1,expectation_deviation_belief4,0,Low,0.5,Bel
5c003b5c2c8cc1000138e25f,2,expectation_deviation_belief4,2,Low,0.749929458,Bel
5eb960c022781303ab1ca871,5,expectation_deviation_belief4,-2,High,0.250070542,Bel
55f63fc432af740012171ef6,3,expectation_deviation_belief4,3,Med,0.874894187,Bel
58066bf52d948b00014ba876,4,expectation_deviation_belief4,-1,High,0.375035271,Bel
5e9732d6bafec41daaf8fc30,3,expectation_deviation_belief4,0,Med,0.5,Bel
5cdcd4ca9f75db0001411660,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5c1c137b0739430001693cf5,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
550bb70bfdf99b6853dab45e,4,expectation_deviation_belief4,0,High,0.5,Bel
5decaac46e09cf3792805023,4,expectation_deviation_belief4,0,High,0.5,Bel
5c454961f5e3bc00014ed20b,4,expectation_deviation_belief4,0,High,0.5,Bel
5dce29700ad506063969a4a5,4,expectation_deviation_belief4,0,High,0.5,Bel
5ee1327109ae2e4f8e01bd60,4,expectation_deviation_belief4,-1,High,0.375035271,Bel
576017836442fa0006cfb7cd,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5ec19dd52abb6a5ce5b9fe05,4,expectation_deviation_belief4,-1,High,0.375035271,Bel
5d8927d21571f4001c8ce125,1,expectation_deviation_belief4,0,Low,0.5,Bel
5dde8fba82f458000c8c7c75,5,expectation_deviation_belief4,0,High,0.5,Bel
5dec1c522911273179e44dbe,3,expectation_deviation_belief4,0,Med,0.5,Bel
5ed57ec8141d24118731f1bc,2,expectation_deviation_belief4,0,Low,0.5,Bel
59ad6f1e09709e00013c2ba5,5,expectation_deviation_belief4,0,High,0.5,Bel
5d5eeb06d8bcde00162d73f1,3,expectation_deviation_belief4,4,Med,0.999858916,Bel
5ee644b8a00c6d0621d20793,3,expectation_deviation_belief4,0,Med,0.5,Bel
5e44399336d11f01939401eb,3,expectation_deviation_belief4,0,Med,0.5,Bel
5ea08654ea87f206588b6b50,3,expectation_deviation_belief4,-1,Med,0.375035271,Bel
5de481c2a49875052fcf6dee,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5c935d881754ba001b25697a,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5ea9704edf73440535b5e34d,1,expectation_deviation_belief4,1,Low,0.624964729,Bel
5eaa605c7c3cbc1f14421a94,4,expectation_deviation_belief4,0,High,0.5,Bel
5eda5c5faf7c7f08a2f68cb7,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5bef87523d79ff0001275154,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5ea77b0161f86b151f475c8f,3,expectation_deviation_belief4,0,Med,0.5,Bel
5d5067b25371ae00191f69c4,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5d78647e4dadc9001a3e34dd,3,expectation_deviation_belief4,-1,Med,0.375035271,Bel
5591cd21fdf99b63126f6c60,5,expectation_deviation_belief4,0,High,0.5,Bel
5aa806e7777df200016088c5,5,expectation_deviation_belief4,0,High,0.5,Bel
5ef05a7425018a31e8bb3c68,3,expectation_deviation_belief4,0,Med,0.5,Bel
5d045502bdeaa5000165e935,3,expectation_deviation_belief4,0,Med,0.5,Bel
5c4de8f726093e000134ee6e,4,expectation_deviation_belief4,-1,High,0.375035271,Bel
5eb2f1a1ce5ba10ab2c0a042,3,expectation_deviation_belief4,-2,Med,0.250070542,Bel
5dd1ab5dd3ac2a21600f87b8,3,expectation_deviation_belief4,-2,Med,0.250070542,Bel
5e935ec0ba38620009a3b0d8,4,expectation_deviation_belief4,0,High,0.5,Bel
5e9a567a22a6fa0ee4cf44f1,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5eba34aa6f816b16d72f49e1,3,expectation_deviation_belief4,0,Med,0.5,Bel
5df97abeabec5d6fcbbc764d,2,expectation_deviation_belief4,0,Low,0.5,Bel
5c586f5eee248f00016b7fe7,4,expectation_deviation_belief4,0,High,0.5,Bel
57656f6c2bfddf000125cce5,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5e40774a2ee93c2ae0ecad03,2,expectation_deviation_belief4,0,Low,0.5,Bel
5e23646fd3ba5760bca7801c,5,expectation_deviation_belief4,0,High,0.5,Bel
5eeab761609f0d1df85d61bf,3,expectation_deviation_belief4,0,Med,0.5,Bel
5e8b835818346405e2571585,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5dd0c43acaee3e187643d32b,3,expectation_deviation_belief4,0,Med,0.5,Bel
5cfbdcec8483c6001930c1b1,4,expectation_deviation_belief4,2,High,0.749929458,Bel
5db6ff8c7f9e6b000dd24a19,4,expectation_deviation_belief4,0,High,0.5,Bel
5e2093a7e10aa2000c631268,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5c8676deddda2d00012ad386,2,expectation_deviation_belief4,0,Low,0.5,Bel
5e876872ca754f08ceb52e9e,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5d4702f04f947a0001181420,4,expectation_deviation_belief4,0,High,0.5,Bel
5d62935aacd67c0015b06e8d,2,expectation_deviation_belief4,1,Low,0.624964729,Bel
5cfea2427b91e70001423ffb,3,expectation_deviation_belief4,2,Med,0.749929458,Bel
5daab7a060ac5d0014235b89,3,expectation_deviation_belief4,0,Med,0.5,Bel
5ea9024a58a5ae36f0416ed6,3,expectation_deviation_belief4,0,Med,0.5,Bel
5ebc75d16a8f8f0c09ba480b,3,expectation_deviation_belief4,2,Med,0.749929458,Bel
5e13d5a0398bb6a1517fab4c,2,expectation_deviation_belief4,0,Low,0.5,Bel
5e921c1b451807056a5e85bb,4,expectation_deviation_belief4,4,High,0.999858916,Bel
5cf7bfff528ef50001e96f69,2,expectation_deviation_belief4,-1,Low,0.375035271,Bel
5e9b061b5eb4e3000a5ebc0b,4,expectation_deviation_belief4,-1,High,0.375035271,Bel
56ec151f388e1d000a5924d0,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5e0e32ee1d4607573dc85b1f,3,expectation_deviation_belief4,0,Med,0.5,Bel
58474a9c89af6500017f4cd6,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5ecacb83b7f79d242d455216,4,expectation_deviation_belief4,2,High,0.749929458,Bel
5e7f64a99b18e463f74b0c91,4,expectation_deviation_belief4,0,High,0.5,Bel
5e84cf62eabe5c081ea860c5,2,expectation_deviation_belief4,0,Low,0.5,Bel
5ea523b2a7782138712c7e1b,5,expectation_deviation_belief4,0,High,0.5,Bel
5e602d66bc402a381b35f74a,2,expectation_deviation_belief4,2,Low,0.749929458,Bel
5e1276f7e69d0a912635da16,3,expectation_deviation_belief4,0,Med,0.5,Bel
5d9373b0e04970001ab482da,5,expectation_deviation_belief4,2,High,0.749929458,Bel
559ef308fdf99b2616ff2a4f,3,expectation_deviation_belief4,0,Med,0.5,Bel
5ca272f5caf59c0001a942cb,5,expectation_deviation_belief4,0,High,0.5,Bel
5b25c819a7cee100011d9091,2,expectation_deviation_belief4,0,Low,0.5,Bel
5e3cba059e9d0b0b3663c90c,3,expectation_deviation_belief4,0,Med,0.5,Bel
5bd9fed6780d50000109c503,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5c801cd6aaf2af0016478e6f,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5e614c386ee9b3017b83e4bc,3,expectation_deviation_belief4,0,Med,0.5,Bel
5eac2cc56665cc23af76e945,5,expectation_deviation_belief4,0,High,0.5,Bel
5e9b8957035d900898422c3c,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5edbf245e31b590a6e572482,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5eb0deb2bd00da19c156f390,3,expectation_deviation_belief4,0,Med,0.5,Bel
5eaf33928c0ee3626f0036e5,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5e700bdb6319c15ed8726932,4,expectation_deviation_belief4,2,High,0.749929458,Bel
5ec5ba3e981556631c1a78ba,3,expectation_deviation_belief4,0,Med,0.5,Bel
5e3889c805856605d1838c21,4,expectation_deviation_belief4,0,High,0.5,Bel
5eefa601e2550709b46a3dff,2,expectation_deviation_belief4,0,Low,0.5,Bel
5bcd295277740000016ab0a5,4,expectation_deviation_belief4,0,High,0.5,Bel
5b15de5cbd9c310001570400,4,expectation_deviation_belief4,1,High,0.624964729,Bel
55b237e6fdf99b19ea79d2f7,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5db3b031efa9f6000cf02400,4,expectation_deviation_belief4,-2,High,0.250070542,Bel
5e9a600390f4ad0f0f200993,3,expectation_deviation_belief4,2,Med,0.749929458,Bel
5ef110ef74978d1e943f0e7a,4,expectation_deviation_belief4,2,High,0.749929458,Bel
5b457ba9eb64c200015bbab1,3,expectation_deviation_belief4,0,Med,0.5,Bel
5ea3b1b9fc11ed33dde53561,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5c8e1af5c6e10f00010d6212,5,expectation_deviation_belief4,0,High,0.5,Bel
5f5834134283933a1c3b42d0,2,expectation_deviation_belief4,0,Low,0.5,Bel
5ee150a384b8a1164fef6273,4,expectation_deviation_belief4,2,High,0.749929458,Bel
5eee3a583a975d29fd3e6f38,4,expectation_deviation_belief4,0,High,0.5,Bel
5c82d0ac51b0e00015cbd2fc,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
58ac890076c5b70001662993,4,expectation_deviation_belief4,0,High,0.5,Bel
5bddd64b48428800013061a6,2,expectation_deviation_belief4,2,Low,0.749929458,Bel
5ee100c8ac33db0e30697284,4,expectation_deviation_belief4,2,High,0.749929458,Bel
5c1bc0ab84ff14000184c2ce,3,expectation_deviation_belief4,-1,Med,0.375035271,Bel
5d849ee0a954540019f513dd,3,expectation_deviation_belief4,0,Med,0.5,Bel
5f4d1371c20934977e621ac3,5,expectation_deviation_belief4,3,High,0.874894187,Bel
5f4ee7ff2c5da213f015a27e,3,expectation_deviation_belief4,0,Med,0.5,Bel
5d74001d391b6600175f433b,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5484fd09fdf99b38dfb9645c,2,expectation_deviation_belief4,0,Low,0.5,Bel
5f5d967f60d7fa5fdca4cc4f,2,expectation_deviation_belief4,0,Low,0.5,Bel
559d9916fdf99b1e2b2dc6b8,1,expectation_deviation_belief4,-1,Low,0.375035271,Bel
5a03d20a7ecfc50001be0a7a,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5e2a425609072a0abb76094b,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5dcf0e94fce60605794da411,4,expectation_deviation_belief4,0,High,0.5,Bel
5ee8fdbb6b0e1325a483f9fa,5,expectation_deviation_belief4,1,High,0.624964729,Bel
5f3b4854ac7ac783ce22070e,4,expectation_deviation_belief4,-1,High,0.375035271,Bel
5f3ed5c238cf461818f961b0,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5c6319a0b73d590001ae789d,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5e38e79295ff561112eae457,4,expectation_deviation_belief4,0,High,0.5,Bel
5a91877e777df200015fa0f5,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5f4a7a00dc1bde60ab8f7ac5,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5e6da92a65f32b372cf0fbdc,2,expectation_deviation_belief4,0,Low,0.5,Bel
5f6e36c7f042f033d0f97bc1,4,expectation_deviation_belief4,0,High,0.5,Bel
5f59dc445d3541000c150f40,2,expectation_deviation_belief4,0,Low,0.5,Bel
5cfdd7d53ca1bb00011030d4,4,expectation_deviation_belief4,0,High,0.5,Bel
5825ecee95f3030001cf889a,2,expectation_deviation_belief4,-1,Low,0.375035271,Bel
5dcaf5db575da17c63ebb51b,4,expectation_deviation_belief4,0,High,0.5,Bel
5f7392562b5e060e795d20db,2,expectation_deviation_belief4,0,Low,0.5,Bel
56f9364e895094000c8f4967,5,expectation_deviation_belief4,0,High,0.5,Bel
56259489ed6e5a0005c80fde,4,expectation_deviation_belief4,0,High,0.5,Bel
5ee2c239f4ec4b804a79cf80,3,expectation_deviation_belief4,2,Med,0.749929458,Bel
5bdbf2d92562330001b8d056,2,expectation_deviation_belief4,1,Low,0.624964729,Bel
5ace650a436f550001004f87,4,expectation_deviation_belief4,0,High,0.5,Bel
5f94a8e7fa8c422fc88940b0,3,expectation_deviation_belief4,2,Med,0.749929458,Bel
5e63e24eaf3bd51660031dbe,5,expectation_deviation_belief4,0,High,0.5,Bel
5d8fea94efcbb5001756364b,5,expectation_deviation_belief4,0,High,0.5,Bel
5e4dd61e228f8723566e06d4,4,expectation_deviation_belief4,0,High,0.5,Bel
5f4c4b277200c9868db9d43f,3,expectation_deviation_belief4,0,Med,0.5,Bel
5f49f3262a3d07563d14a7f1,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5ee09c1a0c2ad1027f541f53,3,expectation_deviation_belief4,0,Med,0.5,Bel
5ef1980b60a4447bc1a5408c,2,expectation_deviation_belief4,0,Low,0.5,Bel
5daa6f580d55870011370fd3,3,expectation_deviation_belief4,0,Med,0.5,Bel
5d305152b2cfe00019231a2a,4,expectation_deviation_belief4,2,High,0.749929458,Bel
56fa002e8425ef000b3a4276,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5ec2feeb47c4471339d3b2ce,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5e9fc65dee2ccf178f0e413f,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5d264dc7e4a0cb001a3efea6,3,expectation_deviation_belief4,0,Med,0.5,Bel
5f7d3ace29e51d20f794994a,2,expectation_deviation_belief4,0,Low,0.5,Bel
5e28e8730fd86a0a19e084cd,2,expectation_deviation_belief4,2,Low,0.749929458,Bel
5f2a12f5837dd81e5881b7cc,2,expectation_deviation_belief4,1,Low,0.624964729,Bel
5a49d6a06d85f80001c25bc4,2,expectation_deviation_belief4,0,Low,0.5,Bel
5e1c138a2bf9514062e4de6b,2,expectation_deviation_belief4,0,Low,0.5,Bel
5f16f559325a640008bb9a07,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5f4c5105ad5ee685d48bcca2,5,expectation_deviation_belief4,4,High,0.999858916,Bel
5f2853a8e736e613955f73bf,4,expectation_deviation_belief4,0,High,0.5,Bel
5f1a30f8e8cd9a11b2832182,2,expectation_deviation_belief4,0,Low,0.5,Bel
5c6d590ca190e0000103ec5f,4,expectation_deviation_belief4,0,High,0.5,Bel
5c57c06ed05b82000139682e,3,expectation_deviation_belief4,0,Med,0.5,Bel
5c0990b854deae0001ac693c,3,expectation_deviation_belief4,-2,Med,0.250070542,Bel
5c101f812a1a620001f04007,3,expectation_deviation_belief4,0,Med,0.5,Bel
5c2fcd716ea6880001dc8e3d,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5c9527e29e4f7400011e1571,3,expectation_deviation_belief4,1,Med,0.624964729,Bel
5f1b2c6bb5afc42e312b436a,2,expectation_deviation_belief4,0,Low,0.5,Bel
5dd2c9f2c925a82e5167ef8b,4,expectation_deviation_belief4,0,High,0.5,Bel
5b7cbe9db630cf000125dffe,2,expectation_deviation_belief4,2,Low,0.749929458,Bel
59296fb2e8a7ff000163f033,4,expectation_deviation_belief4,0,High,0.5,Bel
5f9c3ecd9a95b50a57842e5c,4,expectation_deviation_belief4,1,High,0.624964729,Bel
5d94794a521f890016f93604,4,expectation_deviation_belief4,0,High,0.5,Bel
599ec7dc617ca80001fcd124,5,expectation_deviation_belief4,0,High,0.5,Bel
5e531b2205acdb33c0f5f24c,3,expectation_deviation_belief4,3,Med,0.874894187,Bel
5dd3e9d93228863b9c89ad1a,2,expectation_deviation_belief4,0,Low,0.5,Bel
5dbaded2af6b8e0e8c3632ed,4,expectation_deviation_belief4,0,High,0.5,Bel
5c12521fbf739a0001cfeb03,3,expectation_deviation_belief4,0,Med,0.5,Bel
5db0a97f127d4000117cdfa0,4,expectation_deviation_belief4,0,High,0.5,Bel
5b26ed8a8ecf3f0001619040,2,expectation_deviation_belief4,1,Low,0.624964729,Bel
58e79ac632bebb0001b741ec,4,expectation_deviation_belief4,0,High,0.5,Bel
5bf08e67d63d690001360a79,3,expectation_deviation_belief4,0,Med,0.5,Bel
5b707a406f0ed10001bfb973,1,expectation_deviation_belief4,2,Low,0.749929458,Bel
5f4c4dd50a92c286c1972f06,3,expectation_deviation_belief4,2,Med,0.749929458,Bel
5f3ac1732efa0a74f975b1a8,4,expectation_deviation_belief4,0,High,0.5,Bel
5ea70b0537c5170b90ece8ac,2,expectation_deviation_belief4,0,Low,0.5,Bel
